,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county
34,safeway,"If you're looking for work in #Napa, CA, check out this #branchbanking job via the link in our bio: Universal Banker 1 NMLS - Trancas &amp; Jefferson Safeway (30 hrs) at U.S. Bank",38.2975381,-122.286865,06055200202,0.0,grocery,0,06055
35,safeway,"See our latest #FountainHills, AZ #branchbanking job opportunity and click the link in our bio to apply: Universal Banker 1 NMLS (40 hrs) - Fountain Hills Safeway - Fountain Hills, AZ at U.S. Bank",33.6042079,-111.7256936,04013216818,0.4215,grocery,0,04013
36,safeway,"Nervous to apply for a job like ""Universal Banker 1 NMLS (40 hrs) - Cactus Safeway - Peoria, AZ"" at U.S. Bank? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #branchbanking #Peoria, AZ",33.5805955,-112.2373779,04013071911,0.4215,grocery,0,04013
37,safeway,"Nervous to apply for a job like ""Universal Banker 1 NMLS (37 hrs) - Cactus Safeway - Peoria, AZ"" at U.S. Bank? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #branchbanking #Peoria, AZ",33.5805955,-112.2373779,04013071911,0.4215,grocery,0,04013
38,safeway,"This job is now open at U.S. Bank in #Dublin, CA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Universal Banker 2 NMLS - Dublin Boulevard Safeway (35 hrs) #branchbanking",37.7021521,-121.9357918,06001450400,0.3612,grocery,0,06001
39,albertsons,"I'm at Albertsons Pharmacy in Arcadia, CA ",34.1076874,-118.0229272,06037431502,0.0,grocery,0,06037
40,albertsons,"I'm at Albertsons in Arcadia, CA ",34.107639299999995,-118.0229325,06037431502,0.0,grocery,0,06037
41,albertsons,"I'm at Albertsons in Arcadia, CA ",34.107639299999995,-118.0229325,06037431502,0.0,grocery,0,06037
42,albertsons,"I'm at Albertsons Pharmacy in Arcadia, CA ",34.1076874,-118.0229272,06037431502,0.0,grocery,0,06037
43,albertsons,"I'm at Albertsons in Arcadia, CA ",34.107639299999995,-118.0229325,06037431502,0.0,grocery,0,06037
44,albertsons,"I'm at Albertsons Pharmacy in Arcadia, CA ",34.1076874,-118.02292720000001,06037431502,0.0,grocery,0,06037
45,albertsons,"I'm at Albertsons in Arcadia, CA ",34.107639299999995,-118.0229325,06037431502,0.0,grocery,0,06037
46,albertsons,"Career tip for landing jobs like ""Universal Banker 1 NMLS - Reseda Albertsons (40 hrs) Bilingual Spanish Preferred"" in #LosAngeles, CA. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #branchbanking",34.2011141,-118.5360517,06037131020,0.7717,grocery,0,06037
47,albertsons,"Career tip for landing jobs like ""Universal Banker 1 NMLS - Reseda Albertsons (40 hrs) Bilingual Spanish Preferred"" in #LosAngeles, CA. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #branchbanking",34.2011141,-118.5360517,06037131020,0.7717,grocery,0,06037
48,albertsons,"I'm at Albertsons in Carson, CA  ",33.8063321,-118.272773,06037543703,0.0,grocery,0,06037
49,albertsons,"I'm at Albertsons in Carson, CA  ",33.8063321,-118.272773,06037543703,0.0,grocery,0,06037
50,albertsons,"I'm at Albertsons in Carson, CA  ",33.8063321,-118.272773,06037543703,0.0,grocery,0,06037
51,albertsons,"I'm at Albertsons in Carson, CA  ",33.8063321,-118.272773,06037543703,0.0,grocery,0,06037
52,albertsons,"Click the link in our bio to see currently open #branchbanking jobs like ""Universal Banker 1 NMLS - Chino Hills Albertsons (25 hrs)"" at U.S. Bank in #ChinoHills, CA.",33.989818799999995,-117.7325848,06071000105,0.3612,grocery,0,06071
53,albertsons,"Click the link in our bio to see currently open #branchbanking jobs like ""Universal Banker 1 NMLS - Chino Hills Albertsons (25 hrs)"" at U.S. Bank in #ChinoHills, CA.",33.989818799999995,-117.7325848,06071000105,0.3612,grocery,0,06071
54,albertsons,"Join the U.S. Bank team! See our latest #branchbanking job openings, including ""Universal Banker 4 NMLS - Escondido Albertsons (35 hrs)"", via the link in our bio. #Escondido, CA",33.1192068,-117.086421,06073020214,0.3595,grocery,0,06073
55,albertsons,"Click the link in our bio to see currently open #Marketing jobs like ""National Account Manager - Albertsons"" at Sanofi in #Boise, ID.",43.6187102,-116.2146068,16001000100,0.3612,grocery,0,16001
56,albertsons,"Want to land a job like ""Director, Albertsons"" at Sanofi? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Healthcare #Boise, ID",43.6187102,-116.2146068,16001000100,0.4215,grocery,0,16001
57,albertsons,"We're hiring in #FountainValley, CA! Click the link in our bio to apply to this job and more: Universal Banker 1 NMLS - Brookhurst &amp; Edinger Albertsons (20 hrs) Bilingual Vietnamese/Spanish Preferred at U.S. Bank #branchbanking",33.7091847,-117.9536697,06059099251,0.0,grocery,0,06059
58,albertsons,So lets say I win the $500 grill &amp; groceries... but I dont want the grill itself... can I get the $500 itself and spend it on the groceries?  @vons @Albertsons #monopoly #vonsmonopoly #monopolywin #shopplaywin ,33.72771273,-118.05688228,06059099514,0.2957,grocery,0,06059
59,vons,So lets say I win the $500 grill &amp; groceries... but I dont want the grill itself... can I get the $500 itself and spend it on the groceries?  @vons @Albertsons #monopoly #vonsmonopoly #monopolywin #shopplaywin ,33.72771273,-118.05688228,06059099514,0.2957,grocery,0,06059
60,albertsons,"If you're looking for work in #ThousandOaks, CA, check out this #branchbanking job via the link in our bio: Universal Banker 1 NMLS - Newbury Park Albertsons (40 hrs) at U.S. Bank",34.1805403,-118.90708870000002,06111005909,0.0,grocery,0,06111
61,albertsons,"Don't submit then quit. Apply for jobs like ""Universal Banker 1 NMLS - Port Orchard Albertsons (36 hrs)"" at U.S. Bank, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio.",47.54037320000001,-122.6362492,53035092200,0.6249,grocery,1,53035
62,albertsons,"This job might be a great fit for you: Universal Banker 1 NMLS - Port Orchard Albertsons (36 hrs) -  #branchbanking #PortOrchard, WA",47.54037320000001,-122.6362492,53035092200,0.765,grocery,1,53035
63,albertsons,"This job might be a great fit for you: Universal Banker 1 NMLS - Port Orchard Albertsons (36 hrs) -  #branchbanking #PortOrchard, WA",47.540373200000005,-122.63624920000001,53035092200,0.765,grocery,1,53035
64,albertsons,"Don't be shy. Score a job like ""Universal Banker 3 NMLS - N Lake Elsinore Albertsons (35 hrs) Bilingual Spanish Preferred"" at U.S. Bank by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #branchbanking #LakeElsinore, CA",33.668077200000006,-117.3272615,06065043001,0.8095,grocery,0,06065
65,albertsons,"Unplanned third stop... (@ Albertsons in Bakersfield, CA) ",35.29664810000001,-119.0412976,06029003114,0.0,grocery,0,06029
66,ralphs,"My #breakfast tomorrow morning is about to be poppinliterally!  Thanks, marshmello82 (aka Martika) for the heads up! #GetIntoIt #CerealAddict  @ Ralphs ",34.157570799999995,-118.489555,06037139701,0.5399,grocery,0,06037
67,ralphs,I could kill you all.... @ Ralphs ,33.95594264,-117.33221765,06065042206,-0.6908,grocery,0,06065
68,ralphs,"I'm at Ralphs in Long Beach, CA ",33.7609644,-118.11609759,06037577604,0.0,grocery,0,06037
69,ralphs,"I'm at Ralphs in Los Angeles, CA ",33.95816915,-118.41858387,06037276604,0.0,grocery,0,06037
70,ralphs,"I'm at Ralphs in Los Angeles, CA ",33.95816915,-118.41858387,06037276604,0.0,grocery,0,06037
71,ralphs,"I'm at Ralphs in Los Angeles, CA ",33.95816915,-118.41858387,06037276604,0.0,grocery,0,06037
72,ralphs,"I'm at Ralphs in Los Angeles, CA  ",33.95816915,-118.41858387,06037276604,0.0,grocery,0,06037
73,ralphs,"I'm at Ralphs in Los Angeles, CA ",33.95816915,-118.41858387,06037276604,0.0,grocery,0,06037
74,ralphs,"I'm at Ralphs in Los Angeles, CA ",33.95816915,-118.41858387,06037276604,0.0,grocery,0,06037
75,ralphs,"I'm at Ralphs in Los Angeles, CA  ",33.95816915,-118.41858387,06037276604,0.0,grocery,0,06037
76,ralphs,"I'm at Ralphs in Tustin, CA ",33.7294222,-117.7901239,06059052524,0.0,grocery,0,06059
77,ralphs,"I'm at Ralphs in Rancho Santa Margari, CA  ",33.65048394,-117.58214944,06059032051,0.0,grocery,0,06059
78,ralphs,"I'm at Ralphs in Orange, CA ",33.78888465,-117.86832361,06059076101,0.0,grocery,0,06059
79,ralphs,"I'm at Ralphs in Orange, CA ",33.78888465,-117.86832361,06059076101,0.0,grocery,0,06059
80,ralphs,"I'm at Ralphs in Orange, CA ",33.78888465,-117.86832361,06059076101,0.0,grocery,0,06059
81,ralphs,"I'm at Ralphs in West Hollywood, CA ",34.076679299999995,-118.3890933,06037700400,0.0,grocery,0,06037
82,ralphs,No one is rather spend the 2 year anniversary with @ Rotten Ralphs ,39.9485141,-75.14419090000001,42101000100,-0.6705,grocery,0,42101
83,ralphs,"Getting groceries (@ Ralphs in Mission Viejo, CA) ",33.5973574,-117.6564222,06059032020,0.0,grocery,0,06059
84,kroger,"Want to work at Kroger? We're hiring in #Wylie, TX! Click the link in our bio for details on this job and more: Certified Pharmacy Technician #Pharmaceutical",33.009282,-96.5750022,48085031309,0.5893,grocery,0,48085
85,kroger,"This #Sales job might be a great fit for you. Click the link in our bio to see it and more. Jewelry Sales Professional at Kroger #Wylie, TX",33.009282,-96.5750022,48085031309,0.87,grocery,0,48085
86,kroger,"Want to work at Kroger? We're hiring in #Wylie, TX! Click the link in our bio for details on this job and more: Certified Pharmacy Technician #Pharmaceutical",33.009282,-96.5750022,48085031309,0.5893,grocery,0,48085
87,kroger,"Nervous to apply for a job like ""National Account Manager, Kroger and Harris Teeter"" at Sanofi? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Marketing #Cincinnati, Ohio",39.1031182,-84.5120196,39061000700,0.4215,grocery,0,39061
88,kroger,"See our latest #Cincinnati, Ohio #Marketing job opportunity and click the link in our bio to apply: National Account Manager, Kroger at Sanofi",39.1031182,-84.5120196,39061000700,0.4215,grocery,0,39061
89,kroger,"Every year, @kroger has a $5 goodie bag sale to benefit ArtsWave. Big thanks to our corporate partners for original ideas like this one! #WeAreTheArts @ Kroger ",39.10667815,-84.51406562,39061000700,0.8748,grocery,0,39061
90,kroger,"Nervous to apply for a job like ""National Account Manager, Kroger and Harris Teeter"" at Sanofi? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Marketing #Cincinnati, Ohio",39.1031182,-84.5120196,39061000700,0.4215,grocery,0,39061
91,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0,grocery,0,18097
92,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0,grocery,0,18097
93,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0,grocery,0,18097
94,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0,grocery,0,18097
95,kroger,"I'm at @Kroger in Indianapolis, IN ",39.77396705,-86.162575,18097391000,0.0,grocery,0,18097
96,kroger,"Click the link in our bio to see currently open #Retail jobs like ""Kroger Retail Clerk 1 1"" at Kroger in #Houston, TX.",29.674799199999995,-95.291058,48201332600,0.694,grocery,1,48201
97,kroger,"Bro if you know, you know  @ Kroger ",29.67480963,-95.29105638,48201332600,0.0,grocery,1,48201
98,kroger,"Can you recommend anyone for this job? Kroger Retail Clerk 1 1 -  #Retail #Houston, TX",29.674799199999995,-95.29105799999999,48201332600,0.694,grocery,1,48201
99,kroger,"I'm at Kroger in Humble, TX ",30.0064776,-95.2811112,48201240902,0.4995,grocery,0,48201
100,kroger,"I'm at Kroger in Humble, TX ",30.0064776,-95.2811112,48201240902,0.4995,grocery,0,48201
101,kroger,"We're hiring! Click to apply: In Store Branch Manager NMLS 1 - Branch Hill Guinea Pike Kroger -  #branchbanking #Loveland, OH",39.2689476,-84.263826,39061024303,0.0,grocery,0,39061
102,kroger,"Want to land a job like ""In Store Branch Manager NMLS 1 - Branch Hill Guinea Pike Kroger"" at U.S. Bank? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #branchbanking #Loveland, OH",39.2689476,-84.263826,39061024303,0.4215,grocery,0,39061
103,kroger,"Want to land a job like ""Universal Banker 1 NMLS (20hr) Galloway Kroger - OH"" at U.S. Bank? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #branchbanking #Galloway, OH",39.913345,-83.162972,39049008161,0.4215,grocery,1,39049
104,kroger,"This #branchbanking job might be a great fit for you. Click the link in our bio to see it and more. Universal Banker 1 NMLS (20hr) Galloway Kroger - OH at U.S. Bank #Galloway, OH",39.913345,-83.162972,39049008161,0.765,grocery,1,39049
105,kroger,"I'm at @Kroger in Humble, TX ",29.97893339,-95.21506996,48201250302,0.4995,grocery,0,48201
106,kroger,"I'm at Kroger Gas in Houston, TX ",29.97983696,-95.21596362,48201250302,0.4995,grocery,0,48201
107,kroger,"I'm at @Kroger in Humble, TX ",29.97893339,-95.21506996,48201250302,0.4995,grocery,0,48201
108,kroger,"I'm at Kroger Gas in Houston, TX ",29.97983696,-95.21596362,48201250302,0.4995,grocery,0,48201
109,kroger,"Can you recommend anyone for this job? Kroger Retail Clerk 1 1 -  #Retail #TheColony, TX",33.063180100000004,-96.8895587,48121021625,0.694,grocery,0,48121
110,kroger,"Click the link in our bio to see currently open #Retail jobs like ""Kroger Retail Clerk 1 1"" at Kroger in #TheColony, TX.",33.063180100000004,-96.88955870000001,48121021625,0.694,grocery,0,48121
111,kroger,"I'm at @Kroger in Murrells Inlet, SC ",33.5840994,-79.0130068,45051051302,0.0,grocery,0,45051
112,kroger,WHAT...IS...THIS?! I think I might need this...JUST to make them into little piggies! #needlessstuff #weirdstuffatthegrocerystore #gottahaveit @ Kroger ,37.50446681,-77.66368821,51041100928,0.0,grocery,0,51041
113,kroger,"I'm at @Kroger in Dallas, TX ",32.7258081,-96.8327998,48113006200,0.4995,grocery,0,48113
114,kroger,"I'm at @Kroger in Dallas, TX ",32.7258081,-96.8327998,48113006200,0.4995,grocery,0,48113
115,kroger,"I'm at @Kroger in Dallas, TX ",32.7258081,-96.8327998,48113006200,0.4995,grocery,0,48113
116,kroger,Found some Unicorn Swirl Ice Cream! #munchies @ Kroger ,39.35122788,-84.36329827,39017011111,0.0,grocery,0,39017
117,kroger,"Want to work at Kroger? We're hiring in #GrandPrairie, TX! Click the link in our bio for details on this job and more: Certified Pharmacy Technician #Pharmaceutical",32.708172999999995,-97.0009619,48113016407,0.5893,grocery,0,48113
118,kroger,"Kroger is hiring in #GrandPrairie, TX! Click the link in our bio to apply: Certified Pharmacy Technician #Pharmaceutical",32.708172999999995,-97.00096190000001,48113016407,0.5461,grocery,0,48113
119,kroger,"I'm at @Kroger in Monroe, MI ",41.9086474,-83.4060364,26115832200,0.0,grocery,0,26115
120,kroger,"I'm at @Kroger in Monroe, MI ",41.9086474,-83.4060364,26115832200,0.0,grocery,0,26115
121,kroger,"Nervous to apply for a job like ""Kroger Retail Clerk 1 1"" at Kroger? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #Retail #Friendswood, TX",29.5354714,-95.2057094,48167720100,0.7213,grocery,0,48167
122,kroger,"I'm at Kroger Landings in Blue Ash, OH ",39.24329508,-84.38833409,39061023501,0.0,grocery,0,39061
123,kroger,"I'm at @Kroger in Blue Ash, OH ",39.2269997,-84.3980469,39061023501,0.0,grocery,0,39061
124,kroger,"I'm at Kroger Landings in Blue Ash, OH ",39.24329508,-84.38833409,39061023501,0.0,grocery,0,39061
125,kroger,"I'm at Kroger Landings in Blue Ash, OH ",39.24329508,-84.38833409,39061023501,0.0,grocery,0,39061
126,kroger,"Shopping (@ Kroger in League City, TX) ",29.4886914,-95.1136129,48167720502,0.0,grocery,0,48167
127,kroger,"This job is now open at Kroger in #LittleElm, TX. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Certified Pharmacy Technician #Pharmaceutical",33.170534499999995,-96.8912347,48121020112,0.694,grocery,0,48121
128,kroger,"Want to land a job like ""Certified Pharmacy Technician"" at Kroger? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Pharmaceutical #LittleElm, TX",33.170534499999995,-96.89123470000001,48121020112,0.7213,grocery,0,48121
129,kroger,"This job is now open at Kroger in #Bryan, TX. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Pharmacy Clerk #Pharmaceutical",30.673803000000003,-96.3362907,48041000101,0.694,grocery,0,48041
130,kroger,"Don't be shy. Score a job like ""Certified Pharmacy Technician"" at Kroger by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Pharmaceutical #Bryan, TX",30.673803000000003,-96.3362907,48041000101,0.8903,grocery,0,48041
131,kroger,"Don't be shy. Score a job like ""Pharmacy Clerk"" at Kroger by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #Pharmaceutical #Bryan, TX",30.673803000000003,-96.3362907,48041000101,0.8903,grocery,0,48041
132,kroger,"We're hiring in #Bryan, TX! Click the link in our bio to apply to this job and more: Assistant Store Manager - Bryan / College Station at Kroger #Retail",30.673803000000003,-96.3362907,48041000101,0.5461,grocery,0,48041
133,kroger,"We're hiring! Click to apply: Kroger Retail Clerk 1 1 -  #Retail #Bryan, TX",30.673803000000003,-96.3362907,48041000101,0.5461,grocery,0,48041
134,kroger,"I'm at @Kroger in Cincinnati, OH ",39.2714266,-84.32597120000001,39061024322,0.0,grocery,0,39061
135,kroger,Whatever they did this year this is so much better than last years. Fantastic! Awesome coconut! - Drinking a Coconut Quad by @LCCB_FarmBrews at @kroger   ,37.6529,-77.6255,51087200121,0.9093,grocery,0,51087
136,kroger,Probably the best session ipa Ive had. Fantastic. Juicy and hoppy and easy drinking. - Drinking a Spring IPA by @peakbrewing at @kroger   ,37.6529,-77.6255,51087200121,0.8934,grocery,0,51087
137,kroger,"Fantastic, super hoppy and fruity guava. Well done - Drinking a Josh the Guava King by @clownshoesbeer at @kroger   ",37.6529,-77.6255,51087200121,0.8625,grocery,0,51087
138,kroger,"Kroger is hiring in #Houston, TX! Read about our latest #Pharmaceutical job opening via the link in our bio: Certified Pharmacy Technician",29.7711345,-95.5992313,48201450300,0.5461,grocery,0,48201
139,kroger,"I'm at @Kroger in Humble, TX ",30.00105855,-95.16088934,48201250800,0.4995,grocery,0,48201
140,kroger,"Gotta get teriyaki (@ Kroger Marketplace in Royal Oak, MI)  ",42.5024646,-83.1191537,26125183900,0.0,grocery,0,26125
141,kroger,"We love these Hear, Speak, Say No Evil #rabbits at #Kroger . #krogerdeals #krogereaster #Easter #easterdecor #MeetTheiT2s #iThinkersAcademyofGiftedness #picofday ",32.90815265,-96.74501195,48113007810,-0.34,grocery,0,48113
142,kroger,"If you're looking for work in #Dallas, TX, check out this #Pharmaceutical job via the link in our bio: Certified Pharmacy Technician at Kroger",32.9082048,-96.7452266,48113007810,0.4995,grocery,0,48113
143,kroger,"Looking to score a job at Kroger? You're in luck. Click the link in our bio for the job description and information on how to apply: Certified Pharmacy Technician #Pharmaceutical #Keller, TX",32.932241600000005,-97.230398,48439113911,0.7378,grocery,0,48439
144,kroger,"You never know where you will see a taste if home, ellsworthcreamery  @ Kroger ",29.51939286,-95.07538358,48167721201,0.0,grocery,0,48167
145,kroger,Its the most wonderful day of the year for #oberon fans! Happy #OberonDay to all! #Cheers #bellsbrewery #michiganbeer #tasteofsummer #drinkmibeer @ Kroger ,42.46018216,-82.88359632,26099252000,0.851,grocery,0,26099
146,kroger,En El Supermercado con RPMUNDO/In the Grocery with RPMUNDO #rpmundo #rpmundofood #rpmundocomida #igtvrpmundo #thelifeofrpmundo #krogerdeal #kroger #shopandgo #scanandgo #sun7 ,36.9817,-86.4444,21227010500,0.0,grocery,0,21227
147,kroger,"I'm at @Kroger in Chamblee, GA ",33.8840304,-84.24774520000003,13089021705,0.0,grocery,1,13089
148,kroger,"Career tip for landing jobs like ""Kroger Retail Clerk 1 1"" in #LakeCharles, LA. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #Retail",30.212427,-93.2128091,22019000800,0.7717,grocery,0,22019
149,kroger,"Have you ever had a role like ""Kroger Retail Clerk 1 1""? What did you like most about that job? #Retail #LakeCharles, LA",30.212427,-93.2128091,22019000800,0.6553,grocery,0,22019
150,kroger,"This job is now open at Kroger in #Beaumont, TX. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Pharmacy Manager - #328 Beaumont #Pharmaceutical",30.0836272,-94.1422697,48245001301,0.694,grocery,0,48245
151,kroger,"I'm at Kroger Gas in Beaumont, TX ",30.08405889,-94.14226491,48245001301,0.4995,grocery,0,48245
152,kroger,"Don't submit then quit. Apply for jobs like ""Kroger Retail Clerk 1 1"" at Kroger, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #Alexandria, LA",31.2824097,-92.476566,22079012400,0.6249,grocery,0,22079
153,kroger,"Join the Kroger team! See our latest job opening here:  #Retail #Alexandria, LA",31.282409700000002,-92.476566,22079012400,0.3595,grocery,0,22079
154,kroger,"Join the Kroger team! See our latest job opening here:  #Pharmaceutical #TexasCity, TX",29.3935005,-94.9494572,48167721900,0.6932,grocery,0,48167
155,kroger,"Want to land a job like ""Certified Pharmacy Technician"" at Kroger? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Pharmaceutical #TexasCity, TX",29.393500500000002,-94.9494572,48167721900,0.7213,grocery,0,48167
