,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
33,bacon,"The humble Bacon, Egg &amp; Cheese; Name a more iconic breakfast trio, Ill wait (jk, who has time to wait?) 
.
.
.
.
.
#foodiegram #eeeeeats #forkyeah #spoonfeed ",40.9683036,-73.71350372,36119008404,-0.4215,unhealthy,36119008404,0
34,cheese,"The humble Bacon, Egg &amp; Cheese; Name a more iconic breakfast trio, Ill wait (jk, who has time to wait?) 
.
.
.
.
.
#foodiegram #eeeeeats #forkyeah #spoonfeed ",40.9683036,-73.71350372,36119008404,-0.4215,unhealthy,36119008404,0
35,bacon,"Features item of this evening is a savory pancake from @thegastrogrill : Roasted corn, bacon, chives, pasilla chilis, jack &amp; cheddar, stuffed &amp; topped with Chefs compote ",36.73154844,-119.78807626,06019000600,0.0,unhealthy,06019000600,0
36,candy,"I literally shared my candy stash with everyone at #FresYes  NEW Vlog is up NOW! #LinkInBio 


#Sharingiscaring #SweetTooth #Fresno #California #Goodvibes #Latina #Mexican #LA ",36.7398,-119.7839,06019000600,0.4003,unhealthy,06019000600,0
37,chili,"Features item of this evening is a savory pancake from @thegastrogrill : Roasted corn, bacon, chives, pasilla chilis, jack &amp; cheddar, stuffed &amp; topped with Chefs compote ",36.73154844,-119.78807626,06019000600,0.0,unhealthy,06019000600,0
38,chocolate,"Can of be Friday yet?
too faced Born this way foundation warm beige and bronzer chocolate soleil
@ABHcosmetics dip brow chocolate
@bhcosmetics @daisymarquez_ ",36.7398,-119.7839,06019000600,0.2263,unhealthy,06019000600,0
39,pancake,"Features item of this evening is a savory pancake from @thegastrogrill : Roasted corn, bacon, chives, pasilla chilis, jack &amp; cheddar, stuffed &amp; topped with Chefs compote ",36.73154844,-119.78807626,06019000600,0.0,unhealthy,06019000600,0
40,bacon,"Peanut Butter &amp; Jelly &amp; Bacon Sandwich! Target Field Twins Home Opener 2019!

#Twins #TwinsPics #MinnesotaTwins #TwinsBaseball #Baseball #MinnesotaExposure #Minneapolis #minnesota ",44.98166661,-93.27773329,27053126200,0.0,unhealthy,27053126200,0
41,butter,"Peanut Butter &amp; Jelly &amp; Bacon Sandwich! Target Field Twins Home Opener 2019!

#Twins #TwinsPics #MinnesotaTwins #TwinsBaseball #Baseball #MinnesotaExposure #Minneapolis #minnesota ",44.98166661,-93.27773329,27053126200,0.0,unhealthy,27053126200,0
42,bacon,Breakfast  #la Jolla #breakfast #bacon #scrambledeggs #orange juice @ The Cottage La Jolla ,32.84342,-117.27498,06073008200,0.0,unhealthy,06073008200,0
43,chocolate,"Who says you have to go lighter in the spring?!
This beauty can pull off any color but we are loving this shiny chocolate brown.
By Sherri  @TheBelleSirene @ Belle ",32.845530600000004,-117.2729786,06073008200,0.8419,unhealthy,06073008200,0
44,ice cream,"When life gives you Brexit, eat ice cream  Everything is better with ice cream! Honestly, I dont even know what to say anymore. I think Ive developed a tic to the phrase, Brexit means ",32.84811,-117.27449,06073008200,0.7345,unhealthy,06073008200,0
45,bacon,"Bacon, mushroom and jack cheese omelet. #foodporn #breakfast #eggs #bacon #cheese #omelet #mushrooms #harryscoffeeshop @ Harry's Coffee Shop ",32.84143518,-117.27245302,06073008200,0.0,unhealthy,06073008200,0
46,cheese,"Bacon, mushroom and jack cheese omelet. #foodporn #breakfast #eggs #bacon #cheese #omelet #mushrooms #harryscoffeeshop @ Harry's Coffee Shop ",32.84143518,-117.27245302,06073008200,0.0,unhealthy,06073008200,0
47,chips,"Can I get the three lil pigs hash but with just one pig, bacon, burnt to its mist cancer causing? And, yes, @maddyadams3 ordered what looks like dirt, asbestos chips and MD20/20 Berry ",32.84618,-117.27265,06073008200,-0.5267,unhealthy,06073008200,0
48,bacon,"Thursdays Dinner Feature is a Dream Chicken Sandwich (mushrooms, Provolone Cheese, Bacon, Lettuce, Tomato and Mayo) with 1 side for $12 #thepig  #dreamchicken #springhassprung @ Three ",37.39586,-79.91054,51023040302,0.25,unhealthy,51023040302,0
49,cheese,"Thursdays Dinner Feature is a Dream Chicken Sandwich (mushrooms, Provolone Cheese, Bacon, Lettuce, Tomato and Mayo) with 1 side for $12 #thepig  #dreamchicken #springhassprung @ Three ",37.39586,-79.91054,51023040302,0.25,unhealthy,51023040302,0
50,bacon,"A BBQ bacon cheddar burger with a side of fried pickles.

#smashburger @ Smashburger ",28.55307472,-81.34321064,12095018400,0.0,unhealthy,12095018400,0
51,burger,"A BBQ bacon cheddar burger with a side of fried pickles.

#smashburger @ Smashburger ",28.55307472,-81.34321064,12095018400,0.0,unhealthy,12095018400,0
52,bacon,"We dont always have bacon and eggs...  

#donutswithdad #daddysgirls @ Daylight donut Carthage, MO ",37.17525,-94.31417,29097011600,0.0,unhealthy,29097011600,1
53,donut,"We dont always have bacon and eggs...  

#donutswithdad #daddysgirls @ Daylight donut Carthage, MO ",37.17525,-94.31417,29097011600,0.0,unhealthy,29097011600,1
54,bacon,"When you bring home the bacon ! #sale #discounted #pride #joke #money #saver #bacon #hollywood #actor #actorslife #losangels .
.
.
.
.
#industry #movie #tv #socal #theater #jaccandles ",34.1692,-118.3429,06037311500,0.0,unhealthy,06037311500,0
55,cake,"Have an event coming up? Whether it be a birthday, Cince, baby shower, wedding or just because, book @_CIgne_ for all your dessert needs. Single cake to full dessert table set up, ",34.1692,-118.3429,06037311500,0.0,unhealthy,06037311500,0
56,dessert,"Have an event coming up? Whether it be a birthday, Cince, baby shower, wedding or just because, book @_CIgne_ for all your dessert needs. Single cake to full dessert table set up, ",34.1692,-118.3429,06037311500,0.0,unhealthy,06037311500,0
57,bacon,"Today's chef special is The Meat Saucy Pizza! Garlic olive oil base to the bone, Parmesan, red wine meat sauce, whole milk mozzarella, bacon and topped with fresh basil!!! #yeastybeasty ",44.848406,-123.236942,41053020304,0.7326,unhealthy,41053020304,1
58,bacon,"Today's chef special is Blue's Hot Ham Pizza! Garlic blue cheese base, cheese, roasted jalapeos, Canadian bacon, topped with a hot honey drizzle and blue cheese crumbles. #yeastybeasty ",44.848406,-123.236942,41053020304,0.4574,unhealthy,41053020304,1
59,cheese,"Today's chef special is Blue's Hot Ham Pizza! Garlic blue cheese base, cheese, roasted jalapeos, Canadian bacon, topped with a hot honey drizzle and blue cheese crumbles. #yeastybeasty ",44.848406,-123.236942,41053020304,0.4574,unhealthy,41053020304,1
60,cheese,"Today's chef special is The Dead Guy Delight! Garlic pizza sauce base, cheese, olives, @rogueales Dead Guy braised sausage onions and mushrooms, topped with goat cheese and scallions. ",44.848406,-123.236942,41053020304,-0.5093,unhealthy,41053020304,1
61,oil,"Today's chef special is The Meat Saucy Pizza! Garlic olive oil base to the bone, Parmesan, red wine meat sauce, whole milk mozzarella, bacon and topped with fresh basil!!! #yeastybeasty ",44.848406,-123.236942,41053020304,0.7326,unhealthy,41053020304,1
62,pizza,"Today's chef special is The Meat Saucy Pizza! Garlic olive oil base to the bone, Parmesan, red wine meat sauce, whole milk mozzarella, bacon and topped with fresh basil!!! #yeastybeasty ",44.848406,-123.236942,41053020304,0.7326,unhealthy,41053020304,1
63,pizza,"Today's chef special is Blue's Hot Ham Pizza! Garlic blue cheese base, cheese, roasted jalapeos, Canadian bacon, topped with a hot honey drizzle and blue cheese crumbles. #yeastybeasty ",44.848406,-123.236942,41053020304,0.4574,unhealthy,41053020304,1
64,bacon,"Today's #chefspecial is Steve's Southwest Chipotle! Crispy bacon, red onions, jalapeos, and black beans all on a chipotle sauce base. #yeastybeasty #craftpizza #instafood #chipotle ",44.848406,-123.236942,41053020304,0.0,unhealthy,41053020304,1
65,pizza,"Today's #chefspecial is the Sweet and Spicy Hazzelhoff Pizza! Herbed Chicken marinated in @barleybrowns David Hazzlehoff IPA, red onions, pineapple, jalapeos and green onions with a sweet ",44.848406,-123.236942,41053020304,0.7424,unhealthy,41053020304,1
66,pizza,"Today's #chefspecial is the Spinach Artichoke Dip Pizza! Sausage, red onions, and spinach topped with dollops of creamy artichoke dip! #yeastybeasty #yum #craftpizza #instafood ",44.848406,-123.236942,41053020304,0.0,unhealthy,41053020304,1
67,bacon,"Is that a bacon cheeseburger between two Krispy Kreme donuts? Why yes it is.

#foodie #foodporn #bbq #barbecue #burger #donuts #atlanta #atl #traveler #roadlife #travel ",33.93415332,-84.33828294,13089021215,0.4019,unhealthy,13089021215,0
68,burger,"Is that a bacon cheeseburger between two Krispy Kreme donuts? Why yes it is.

#foodie #foodporn #bbq #barbecue #burger #donuts #atlanta #atl #traveler #roadlife #travel ",33.93415332,-84.33828294,13089021215,0.4019,unhealthy,13089021215,0
69,cheeseburger,"Is that a bacon cheeseburger between two Krispy Kreme donuts? Why yes it is.

#foodie #foodporn #bbq #barbecue #burger #donuts #atlanta #atl #traveler #roadlife #travel ",33.93415332,-84.33828294,13089021215,0.4019,unhealthy,13089021215,0
70,bacon,"Wrapping up some batches of our sweet &amp; spicy Candied Bacon!
.
.
.
#beefjerky #beef #steak #bacon #candiedbacon #fresh #madetoorder #beer #brewery #craftbeer #localbrew #localbeer ",39.044,-77.4874,51107611014,0.5093,unhealthy,51107611014,0
71,bacon,"What a busy night/morning!
.
We have three pounds of Jerkin' Jerky heading to Vienna for local delivery. (Original, Old Bay, &amp; Lemon Pepper), as well as three pounds of Candied Bacon.
.
A ",39.044,-77.4874,51107611014,0.3382,unhealthy,51107611014,0
72,bacon,"Our sweet &amp; spicy Candied Bacon dry rubbed in brown sugar &amp; spices awaiting some molases and a trip to the air fryer.
.
This order will be enjoyed during a company's bourbon tasting! ",39.044,-77.4874,51107611014,0.7644,unhealthy,51107611014,0
73,bacon,"We're working on ten pounds worth of orders, as well as some samples which hopefully you'll hear more about soon! 
.
.
.
#beefjerky #beef #steak #bacon #candiedbacon #fresh ",39.044,-77.4874,51107611014,0.7177,unhealthy,51107611014,0
74,sugar,"Our sweet &amp; spicy Candied Bacon dry rubbed in brown sugar &amp; spices awaiting some molases and a trip to the air fryer.
.
This order will be enjoyed during a company's bourbon tasting! ",39.044,-77.4874,51107611014,0.7644,unhealthy,51107611014,0
75,bacon,"Recording with @JustinBizzarro soon for their podcast!
.
Stay tuned!
.
.
.
#beefjerky #beef #steak #bacon #candiedbacon #fresh #madetoorder #beer #brewery #craftbeer #localbrew #localbeer ",39.044000000000004,-77.4874,51107611014,0.0,unhealthy,51107611014,0
76,bacon,"When youre asked to make a crazy, farewell cake for someone who likes to push the limits in their own kitchen with interesting flavor combinations, you make a maple-bacon cake!! Good ",38.9936099,-77.09015,24031705000,0.7639,unhealthy,24031705000,0
77,cake,"When youre asked to make a crazy, farewell cake for someone who likes to push the limits in their own kitchen with interesting flavor combinations, you make a maple-bacon cake!! Good ",38.9936099,-77.09015,24031705000,0.7639,unhealthy,24031705000,0
78,bacon,"An eggs-traordinary brunch! A classic eggs benedict - grilled Canadian bacon, english muffin, hollandaise, and house fries || @TheSmithNYC #thesmithnyc || #tastethisnyc @ The Smith ",40.73097,-73.9884,36061004000,0.0,unhealthy,36061004000,0
79,muffin,"An eggs-traordinary brunch! A classic eggs benedict - grilled Canadian bacon, english muffin, hollandaise, and house fries || @TheSmithNYC #thesmithnyc || #tastethisnyc @ The Smith ",40.73097,-73.9884,36061004000,0.0,unhealthy,36061004000,0
80,ramen,"Excuse me sir, there are Truffles on my Rice Cakes. #momofukunoodlebar @momofuku - Truffle Rice Cakes, Spicy Beef Ramen, Roasted Brussels Sprouts. What a lunch! #foodiemagician ",40.729194,-73.98441,36061004000,0.1511,unhealthy,36061004000,0
81,cereal,"Cereal milk soft serve and lattes. Yes, please. #milkbarnyc #cerealmilk @ Momofoku Milk Bar ",40.731615999999995,-73.9855,36061004000,0.6124,unhealthy,36061004000,0
82,ramen,"I'm at Tatsu Ramen in New York, NY ",40.72902615,-73.98434553,36061004000,0.0,unhealthy,36061004000,0
83,bacon,"Everythings better with bacon  
#iggysboardwalk #bacon #baconburger #foodie #warwick @ Iggy's Boardwalk Lobster &amp; Clam Bar ",41.684746,-71.398268,44003021700,0.4404,unhealthy,44003021700,0
84,pasta,"The sun is shining at Iggys BOARDWALK. Grab a bite by the bay.
#iggysboardwalk #warwick #shrimp #pasta #scampi #humpday #sunshine #foodie @ Iggy's Boardwalk Lobster &amp; Clam Bar ",41.684746,-71.398268,44003021700,0.0,unhealthy,44003021700,0
85,butter,"Ooohh  Emmm Geee!!!
.
Reeses Peanut Butter Cheesecake ~Peanut Butter and decadent chocolate at its best with a Oreo cookie crust topped with chopped Reese's peanut butter cup ",41.684746000000004,-71.398268,44003021700,0.7249,unhealthy,44003021700,0
86,chocolate,"Ooohh  Emmm Geee!!!
.
Reeses Peanut Butter Cheesecake ~Peanut Butter and decadent chocolate at its best with a Oreo cookie crust topped with chopped Reese's peanut butter cup ",41.684746000000004,-71.398268,44003021700,0.7249,unhealthy,44003021700,0
87,cookie,"Ooohh  Emmm Geee!!!
.
Reeses Peanut Butter Cheesecake ~Peanut Butter and decadent chocolate at its best with a Oreo cookie crust topped with chopped Reese's peanut butter cup ",41.684746000000004,-71.398268,44003021700,0.7249,unhealthy,44003021700,0
88,bacon,"@LeftCoastWS - Left Coast is the best Coast! Thursday brekkie; the bacon didnt last....
#santarosa #leftcoastwholesale #hydroponics @ Left Coast Wholesale ",38.4222794,-122.7867126,06097153005,0.6696,unhealthy,06097153005,0
89,burrito,@Kojima_Hideo I hate Mexican food. But only like Carne Asada Burrito and Horchata from Alertos in Orange County.,38.43257679,-122.76106436,06097153005,-0.296,unhealthy,06097153005,0
90,bacon,"What was once a secret off menu item is now a staple!

Say hello to...

DRY-AGED PATTY MELT
Caramelized Onion | House Smoked Bacon | Gruyere | Rye Bun

Our ",40.72343,-73.95073000000002,36047056900,0.0,unhealthy,36047056900,0
91,butter,"We will be running some Sunday Specials again today from noon!

BISCUITS &amp; GRAVY
Fried Chicken | Honey Butter | Slow Cooked Egg | Scallion

There is truly no better cure ",40.72343,-73.95073000000001,36047056900,0.5983,unhealthy,36047056900,0
92,fried chicken,"We will be running some Sunday Specials again today from noon!

BISCUITS &amp; GRAVY
Fried Chicken | Honey Butter | Slow Cooked Egg | Scallion

There is truly no better cure ",40.72343,-73.95073000000001,36047056900,0.5983,unhealthy,36047056900,0
93,bacon,"No cream yet, but theres (turkey) bacon  u. PS)  cream is coming. BEST. MORNING. NOTE. From the best wife in the world, who knows that my morning coffee without half and half is ",45.59196,-111.19707,30031001200,0.9337,unhealthy,30031001200,0
94,bacon,"That? Was called a good lunch. Chicken sausage, broccoli and mushrooms cooked in bacon fat and seasoned w goyafoods Adobo. .
.
.
So good I forgot to take a before pic  
.
#yumm #keto ",39.3816,-77.4328,24021751002,0.7003,unhealthy,24021751002,0
95,bacon,My favorite meal on Sunday.... bilinskisausage chicken and mushroom sausage...broccoli...mushrooms....spinach cooked in bacon fat. So filling and so yummy. Now to finish my ,39.3816,-77.4328,24021751002,0.8109,unhealthy,24021751002,0
96,bacon,"Ok folks! Its #bacon Saturday! I hope yall celebrate responsibly! 
.
Dont worry this is not all for me...or is it?
.
.
.
#keto #ketodiet #ketobreakfast #yumm #foodie #baconbacon ",39.3816,-77.4328,24021751002,0.9018,unhealthy,24021751002,0
97,bacon,"Start your Friday Eve off with a Salted Caramel Spiked Coffee &amp; B.A.E. (bacon  &amp; deviled eggs ) 
  readbetweenthelattes @ Lulu's Allston ",42.35509414,-71.13427906,25025000802,-0.3818,unhealthy,25025000802,0
98,caramel,"Start your Friday Eve off with a Salted Caramel Spiked Coffee &amp; B.A.E. (bacon  &amp; deviled eggs ) 
  readbetweenthelattes @ Lulu's Allston ",42.35509414,-71.13427906,25025000802,-0.3818,unhealthy,25025000802,0
99,burger,"EVERY Friday night is burger night @lulusallston 

.
.
.
.
#bostonchef #bostonfood #bostonfoodie #yougottaeatthis #eastcoastfoodie #foodie #comfortfood #choppedchef #nomnom ",42.35509414,-71.13427906,25025000802,0.0,unhealthy,25025000802,0
100,cheese,"Some good laughs, good grilled cheese, good (happy) cries and not so good fries with these lovely ladies! @ Roxy's Grilled Cheese ",42.353812100000006,-71.1372109,25025000802,0.945,unhealthy,25025000802,0
101,bacon,"[Hookers Grill - Fort Worth, TX] Oklahoma Onion Burger - Two all beef patties smashed with thinly sliced white onion, American cheese, crispy bacon, yellow mustard, pickles. @ ",32.7887,-97.3511599,48439100300,0.2263,unhealthy,48439100300,0
102,burger,"[Hookers Grill - Fort Worth, TX] Oklahoma Onion Burger - Two all beef patties smashed with thinly sliced white onion, American cheese, crispy bacon, yellow mustard, pickles. @ ",32.7887,-97.3511599,48439100300,0.2263,unhealthy,48439100300,0
103,cheese,"[Hookers Grill - Fort Worth, TX] Oklahoma Onion Burger - Two all beef patties smashed with thinly sliced white onion, American cheese, crispy bacon, yellow mustard, pickles. @ ",32.7887,-97.3511599,48439100300,0.2263,unhealthy,48439100300,0
104,bacon,Testkitchen has some great recipes that you have to check out. Did someone say bacon?!!!!  ,42.3913044,-71.5687325,25017322400,0.7405,unhealthy,25017322400,0
105,ice cream,Delivery day and also my birthday.. so it was essential to grab a scoop of local ice cream during a delivery to newcitymicrocreamery #deliveryday #localdairy #localmilk #locallynn ,42.3914185,-71.5693665,25017322400,0.1531,unhealthy,25017322400,0
106,cheese,Delicious Brazilian bites this Saturday anyone??? SAY PU - The Brazilian Bite for Cheese Lovers!  ,42.390950200000006,-71.56676879999999,25017322400,0.7269,unhealthy,25017322400,0
107,bacon,"Today's Lunch Special is a Turkey Club - Sliced turkey breast, bacon, cheddar, lettuce, tomato, and mayo piled high on three slices of Texas toast. Served with your choice of fries, house ",38.68147554,-90.49552155,29189215105,0.4019,unhealthy,29189215105,0
108,bacon,Come by and meet BLove and hear him sing and dance to Feel Like Bacon Love on Sunday at the Market 11-2:00 @ Pauls Kitchen &amp; Cullen-ary Company ,38.7192,-75.17258000000002,10005051004,0.7717,unhealthy,10005051004,0
109,bacon,"On the board: Pastrami Rubbed Turkey, @nueskes bacon, Swiss, 1000 Island slaw. @ Blue Oak BBQ ",29.98054,-90.0938199,22071004600,0.4767,unhealthy,22071004600,0
110,cheese,"On the board: chili cheese hot dog with a @nueskes wiener, house chili, cheddar, mustard, onions. @ Blue Oak BBQ ",29.98054,-90.0938199,22071004600,0.0,unhealthy,22071004600,0
111,chili,"On the board: chili cheese hot dog with a @nueskes wiener, house chili, cheddar, mustard, onions. @ Blue Oak BBQ ",29.98054,-90.0938199,22071004600,0.0,unhealthy,22071004600,0
112,bacon,Gluten Free Bacon &amp; Swiss individual quiche today. Not to late for our regular Bacon &amp; Swiss quiche. Perfect place to Come in and enjoy the rain! #quiche #glutenfreequiche #rainyday ,40.09707,-99.36294,31083964200,0.8883,unhealthy,31083964200,0
113,dessert,Little Pineapple Upside-Down Cakes available today! Tomorrow we will be trying the gluten-free version Light and fresh with homemade whip! #dessert #pineappleupsidedowncake #homemade ,40.09707,-99.36294,31083964200,0.4374,unhealthy,31083964200,0
114,bacon,"I had to blow my diet on a croissant today. I walk in and see this amazing looking #CarrotCake here at #VillageBakingCo on #LowerGreenville. They make a jalapeo, bacon croissant that is ",32.814097600000004,-96.7703249,48113001002,0.6705,unhealthy,48113001002,0
115,pizza,"Good evening Dallas
.
#pizza #sohungry #finallydinner @ Greenville Avenue Pizza Company -GAPCo ",32.814151300000006,-96.7703249,48113001002,0.4404,unhealthy,48113001002,0
116,bacon,Craving these delicious dates wrapped in bacon? come by today for this Tapa and many more! @ Emilio's Tapas Restaurant ,41.86349000000001,-87.88493000000003,17031818401,0.6114,unhealthy,17031818401,0
117,bacon,Whats shakin bacon #hotdog #bacon #cheese #cheesedog #fries #cleaneating #chicago #chicagofood #food #foodgangsta #foodporn @ Wayback Burgers ,41.84706720000001,-87.9685652,17043844501,0.0,unhealthy,17043844501,0
118,cheese,Whats shakin bacon #hotdog #bacon #cheese #cheesedog #fries #cleaneating #chicago #chicagofood #food #foodgangsta #foodporn @ Wayback Burgers ,41.84706720000001,-87.9685652,17043844501,0.0,unhealthy,17043844501,0
